,accuracy,classifier_name,fit_time,dataset_name
4,0.8418181818181818,KNN-15,0.06407785415649414,dataset35
5,0.8496969696969697,KNN-15,0.057626962661743164,dataset36
6,0.8460606060606061,KNN-15,0.05863380432128906,dataset37
7,0.8539393939393939,KNN-15,0.05702853202819824,dataset38
8,0.8357575757575758,KNN-15,0.0596461296081543,dataset39
9,0.8436363636363636,KNN-15,0.05860400199890137,dataset40
0,0.8436363636363636,KNN-15,0.05699872970581055,dataset41
1,0.8533333333333334,KNN-15,0.05865764617919922,dataset42
2,0.8496969696969697,KNN-15,0.060018062591552734,dataset43
3,0.8490909090909091,KNN-15,0.05867481231689453,dataset44
4,0.8418181818181818,KNN-15,0.05697894096374512,dataset45
5,0.8496969696969697,KNN-15,0.0566554069519043,dataset46
6,0.8460606060606061,KNN-15,0.05597853660583496,dataset47
7,0.8539393939393939,KNN-15,0.05970001220703125,dataset48
8,0.8357575757575758,KNN-15,0.05797696113586426,dataset49
9,0.8436363636363636,KNN-15,0.05967831611633301,dataset50
0,0.8369696969696969,W-KNN-15,0.02075505256652832,dataset1
1,0.8478787878787879,W-KNN-15,0.020775318145751953,dataset2
2,0.8490909090909091,W-KNN-15,0.022617340087890625,dataset3
3,0.8424242424242424,W-KNN-15,0.020737171173095703,dataset4
4,0.8381818181818181,W-KNN-15,0.021715641021728516,dataset5
5,0.8472727272727273,W-KNN-15,0.022047996520996094,dataset6
6,0.8436363636363636,W-KNN-15,0.020000934600830078,dataset7
7,0.8551515151515151,W-KNN-15,0.02208566665649414,dataset8
8,0.8369696969696969,W-KNN-15,0.022249937057495117,dataset9
9,0.8448484848484848,W-KNN-15,0.020671844482421875,dataset10
0,0.8369696969696969,W-KNN-15,0.0207517147064209,dataset11
1,0.8478787878787879,W-KNN-15,0.02223658561706543,dataset12
2,0.8490909090909091,W-KNN-15,0.02062678337097168,dataset13
3,0.8424242424242424,W-KNN-15,0.020763874053955078,dataset14
4,0.8381818181818181,W-KNN-15,0.02129340171813965,dataset15
5,0.8472727272727273,W-KNN-15,0.02066779136657715,dataset16
6,0.8436363636363636,W-KNN-15,0.020685911178588867,dataset17
7,0.8551515151515151,W-KNN-15,0.02068161964416504,dataset18
8,0.8369696969696969,W-KNN-15,0.022241592407226562,dataset19
9,0.8448484848484848,W-KNN-15,0.02070164680480957,dataset20
0,0.8369696969696969,W-KNN-15,0.028948545455932617,dataset21
1,0.8478787878787879,W-KNN-15,0.02601313591003418,dataset22
2,0.8490909090909091,W-KNN-15,0.0260469913482666,dataset23
3,0.8424242424242424,W-KNN-15,0.022961139678955078,dataset24
4,0.8381818181818181,W-KNN-15,0.022026777267456055,dataset25
5,0.8472727272727273,W-KNN-15,0.021004915237426758,dataset26
6,0.8436363636363636,W-KNN-15,0.022997379302978516,dataset27
7,0.8551515151515151,W-KNN-15,0.022006988525390625,dataset28
8,0.8369696969696969,W-KNN-15,0.022004127502441406,dataset29
9,0.8448484848484848,W-KNN-15,0.02299642562866211,dataset30
0,0.8369696969696969,W-KNN-15,0.022005558013916016,dataset31
1,0.8478787878787879,W-KNN-15,0.022955894470214844,dataset32
2,0.8490909090909091,W-KNN-15,0.02104496955871582,dataset33
3,0.8424242424242424,W-KNN-15,0.022002696990966797,dataset34
4,0.8381818181818181,W-KNN-15,0.022998571395874023,dataset35
5,0.8472727272727273,W-KNN-15,0.020998716354370117,dataset36
6,0.8436363636363636,W-KNN-15,0.021003246307373047,dataset37
7,0.8551515151515151,W-KNN-15,0.023991823196411133,dataset38
8,0.8369696969696969,W-KNN-15,0.022000789642333984,dataset39
9,0.8448484848484848,W-KNN-15,0.021016836166381836,dataset40
0,0.8369696969696969,W-KNN-15,0.02200174331665039,dataset41
1,0.8478787878787879,W-KNN-15,0.02199840545654297,dataset42
2,0.8490909090909091,W-KNN-15,0.021951675415039062,dataset43
3,0.8424242424242424,W-KNN-15,0.021985530853271484,dataset44
4,0.8381818181818181,W-KNN-15,0.0220029354095459,dataset45
5,0.8472727272727273,W-KNN-15,0.022955894470214844,dataset46
6,0.8436363636363636,W-KNN-15,0.019997119903564453,dataset47
7,0.8551515151515151,W-KNN-15,0.021001338958740234,dataset48
8,0.8369696969696969,W-KNN-15,0.020999670028686523,dataset49
9,0.8448484848484848,W-KNN-15,0.02303290367126465,dataset50
0,0.8127272727272727,DecisionTree,0.013003349304199219,dataset1
1,0.7981818181818182,DecisionTree,0.013000011444091797,dataset2
2,0.8242424242424242,DecisionTree,0.013967275619506836,dataset3
3,0.8096969696969697,DecisionTree,0.013033390045166016,dataset4
4,0.806060606060606,DecisionTree,0.012993097305297852,dataset5
5,0.8187878787878788,DecisionTree,0.01298975944519043,dataset6
6,0.8212121212121212,DecisionTree,0.013002395629882812,dataset7
7,0.8187878787878788,DecisionTree,0.014000415802001953,dataset8
8,0.7890909090909091,DecisionTree,0.013971328735351562,dataset9
9,0.816969696969697,DecisionTree,0.014034271240234375,dataset10
0,0.8115151515151515,DecisionTree,0.013003826141357422,dataset11
1,0.7981818181818182,DecisionTree,0.014001131057739258,dataset12
2,0.8272727272727273,DecisionTree,0.012995243072509766,dataset13
3,0.8181818181818182,DecisionTree,0.012992620468139648,dataset14
4,0.8072727272727273,DecisionTree,0.012997627258300781,dataset15
