,accuracy,classifier_name,fit_time,dataset_name
0,0.8086500655307994,KNN-7,0.032964468002319336,dataset31
1,0.8256880733944955,KNN-7,0.027999401092529297,dataset32
2,0.8479685452162516,KNN-7,0.04100155830383301,dataset33
3,0.8309305373525557,KNN-7,0.03200268745422363,dataset34
4,0.8204456094364351,KNN-7,0.03103327751159668,dataset35
5,0.8322411533420708,KNN-7,0.029972076416015625,dataset36
6,0.8269986893840104,KNN-7,0.029997587203979492,dataset37
7,0.7889908256880734,KNN-7,0.03200030326843262,dataset38
8,0.8125819134993447,KNN-7,0.03099846839904785,dataset39
9,0.8007863695937091,KNN-7,0.03099799156188965,dataset40
0,0.8086500655307994,KNN-7,0.030998945236206055,dataset41
1,0.8256880733944955,KNN-7,0.040001630783081055,dataset42
2,0.8479685452162516,KNN-7,0.03399968147277832,dataset43
3,0.8309305373525557,KNN-7,0.028997421264648438,dataset44
4,0.8204456094364351,KNN-7,0.030756235122680664,dataset45
5,0.8322411533420708,KNN-7,0.04503583908081055,dataset46
6,0.8269986893840104,KNN-7,0.032347679138183594,dataset47
7,0.7889908256880734,KNN-7,0.0312809944152832,dataset48
8,0.8125819134993447,KNN-7,0.03133654594421387,dataset49
9,0.8007863695937091,KNN-7,0.031351327896118164,dataset50
0,0.8427260812581914,W-KNN-7,0.00899958610534668,dataset1
1,0.8623853211009175,W-KNN-7,0.010720252990722656,dataset2
2,0.8781127129750983,W-KNN-7,0.009189128875732422,dataset3
3,0.8754914809960681,W-KNN-7,0.00899815559387207,dataset4
4,0.8479685452162516,W-KNN-7,0.01100015640258789,dataset5
5,0.8492791612057667,W-KNN-7,0.009083747863769531,dataset6
6,0.8676277850589778,W-KNN-7,0.010997533798217773,dataset7
7,0.8335517693315858,W-KNN-7,0.011249303817749023,dataset8
8,0.8558322411533421,W-KNN-7,0.008998870849609375,dataset9
9,0.8387942332896461,W-KNN-7,0.011000394821166992,dataset10
0,0.8427260812581914,W-KNN-7,0.010665655136108398,dataset11
1,0.8623853211009175,W-KNN-7,0.008109331130981445,dataset12
2,0.8781127129750983,W-KNN-7,0.009999752044677734,dataset13
3,0.8754914809960681,W-KNN-7,0.0096282958984375,dataset14
4,0.8479685452162516,W-KNN-7,0.009000062942504883,dataset15
5,0.8492791612057667,W-KNN-7,0.010661840438842773,dataset16
6,0.8676277850589778,W-KNN-7,0.009672164916992188,dataset17
7,0.8335517693315858,W-KNN-7,0.008997201919555664,dataset18
8,0.8558322411533421,W-KNN-7,0.009735107421875,dataset19
9,0.8387942332896461,W-KNN-7,0.01000356674194336,dataset20
0,0.8427260812581914,W-KNN-7,0.009031534194946289,dataset21
1,0.8623853211009175,W-KNN-7,0.009479045867919922,dataset22
2,0.8781127129750983,W-KNN-7,0.009997844696044922,dataset23
3,0.8754914809960681,W-KNN-7,0.009841680526733398,dataset24
4,0.8479685452162516,W-KNN-7,0.00813150405883789,dataset25
5,0.8492791612057667,W-KNN-7,0.010027647018432617,dataset26
6,0.8676277850589778,W-KNN-7,0.010514497756958008,dataset27
7,0.8335517693315858,W-KNN-7,0.009002923965454102,dataset28
8,0.8558322411533421,W-KNN-7,0.015838146209716797,dataset29
9,0.8387942332896461,W-KNN-7,0.01140904426574707,dataset30
0,0.8427260812581914,W-KNN-7,0.010675668716430664,dataset31
1,0.8623853211009175,W-KNN-7,0.009650230407714844,dataset32
2,0.8781127129750983,W-KNN-7,0.010000944137573242,dataset33
3,0.8754914809960681,W-KNN-7,0.009677410125732422,dataset34
4,0.8479685452162516,W-KNN-7,0.009999752044677734,dataset35
5,0.8492791612057667,W-KNN-7,0.009685754776000977,dataset36
6,0.8676277850589778,W-KNN-7,0.00964045524597168,dataset37
