,accuracy,classifier_name,fit_time,dataset_name
3,0.94,KNN-15,0.0060651302337646484,dataset44
4,0.94,KNN-15,0.006000995635986328,dataset45
5,0.96,KNN-15,0.006001949310302734,dataset46
6,0.96,KNN-15,0.006071805953979492,dataset47
7,0.98,KNN-15,0.005002498626708984,dataset48
8,1.0,KNN-15,0.0049974918365478516,dataset49
9,0.94,KNN-15,0.006571769714355469,dataset50
0,1.0,W-KNN-15,0.005002021789550781,dataset1
1,1.0,W-KNN-15,0.0040090084075927734,dataset2
2,0.9,W-KNN-15,0.004721641540527344,dataset3
3,0.96,W-KNN-15,0.003999233245849609,dataset4
4,0.94,W-KNN-15,0.00400233268737793,dataset5
5,0.96,W-KNN-15,0.004687070846557617,dataset6
6,0.98,W-KNN-15,0.0039997100830078125,dataset7
7,0.98,W-KNN-15,0.003999471664428711,dataset8
8,1.0,W-KNN-15,0.0030040740966796875,dataset9
9,0.96,W-KNN-15,0.0056154727935791016,dataset10
0,1.0,W-KNN-15,0.003995180130004883,dataset11
1,1.0,W-KNN-15,0.004002809524536133,dataset12
2,0.9,W-KNN-15,0.0060007572174072266,dataset13
3,0.96,W-KNN-15,0.003999233245849609,dataset14
4,0.94,W-KNN-15,0.0039975643157958984,dataset15
5,0.96,W-KNN-15,0.006344318389892578,dataset16
6,0.98,W-KNN-15,0.004002571105957031,dataset17
7,0.98,W-KNN-15,0.004998922348022461,dataset18
8,1.0,W-KNN-15,0.0066928863525390625,dataset19
9,0.96,W-KNN-15,0.003997325897216797,dataset20
0,1.0,W-KNN-15,0.0050048828125,dataset21
1,1.0,W-KNN-15,0.00699925422668457,dataset22
2,0.9,W-KNN-15,0.004999637603759766,dataset23
3,0.96,W-KNN-15,0.00828242301940918,dataset24
4,0.94,W-KNN-15,0.004997968673706055,dataset25
5,0.96,W-KNN-15,0.004000186920166016,dataset26
6,0.98,W-KNN-15,0.005704641342163086,dataset27
7,0.98,W-KNN-15,0.004975557327270508,dataset28
8,1.0,W-KNN-15,0.004001140594482422,dataset29
9,0.96,W-KNN-15,0.004041910171508789,dataset30
0,1.0,W-KNN-15,0.003945350646972656,dataset31
1,1.0,W-KNN-15,0.004004955291748047,dataset32
2,0.9,W-KNN-15,0.005011320114135742,dataset33
3,0.96,W-KNN-15,0.004937887191772461,dataset34
4,0.94,W-KNN-15,0.005982160568237305,dataset35
5,0.96,W-KNN-15,0.009584188461303711,dataset36
6,0.98,W-KNN-15,0.004962444305419922,dataset37
7,0.98,W-KNN-15,0.0060193538665771484,dataset38
8,1.0,W-KNN-15,0.003955364227294922,dataset39
9,0.96,W-KNN-15,0.0039975643157958984,dataset40
0,1.0,W-KNN-15,0.006002187728881836,dataset41
1,1.0,W-KNN-15,0.003996849060058594,dataset42
